url,status,final_url,redirects,bytes,file,content_type
https://cofar.cl/category/medicamentos/salud-mental,200,https://cofar.cl/category/medicamentos/salud-mental,,314662,category_medicamentos_salud-mental.html,text/html; charset=utf-8
https://cofar.cl/category/medicamentos/salud-mental/alzheimer,200,https://cofar.cl/category/medicamentos/salud-mental/alzheimer,,315239,category_medicamentos_salud-mental_alzheimer.html,text/html; charset=utf-8
https://cofar.cl/category/medicamentos/salud-mental/ansioliticos,200,https://cofar.cl/category/medicamentos/salud-mental/ansioliticos,,315282,category_medicamentos_salud-mental_ansioliticos.html,text/html; charset=utf-8
https://cofar.cl/category/medicamentos/salud-mental/antidepresivos,200,https://cofar.cl/category/medicamentos/salud-mental/antidepresivos,,315299,category_medicamentos_salud-mental_antidepresivos.html,text/html; charset=utf-8
https://cofar.cl/category/medicamentos/salud-mental/antiepilepticos,200,https://cofar.cl/category/medicamentos/salud-mental/antiepilepticos,,315346,category_medicamentos_salud-mental_antiepilepticos.html,text/html; charset=utf-8
https://cofar.cl/category/medicamentos/salud-mental/antipsicoticos,200,https://cofar.cl/category/medicamentos/salud-mental/antipsicoticos,,315346,category_medicamentos_salud-mental_antipsicoticos.html,text/html; charset=utf-8
https://cofar.cl/category/medicamentos/salud-mental/inductores-de-sueno,200,https://cofar.cl/category/medicamentos/salud-mental/inductores-de-sueno,,315372,category_medicamentos_salud-mental_inductores-de-sueno.html,text/html; charset=utf-8
https://cofar.cl/category/medicamentos/salud-mental/parkinson,200,https://cofar.cl/category/medicamentos/salud-mental/parkinson,,315239,category_medicamentos_salud-mental_parkinson.html,text/html; charset=utf-8
https://cofar.cl/category/medicamentos/salud-mental/otros,200,https://cofar.cl/category/medicamentos/salud-mental/otros,,315263,category_medicamentos_salud-mental_otros.html,text/html; charset=utf-8
https://cofar.cl/category/medicamentos/salud-mental/psicoestimulantes,200,https://cofar.cl/category/medicamentos/salud-mental/psicoestimulantes,,315371,category_medicamentos_salud-mental_psicoestimulantes.html,text/html; charset=utf-8
https://cofar.cl/category/medicamentos/sistema-sanguineo,200,https://cofar.cl/category/medicamentos/sistema-sanguineo,,309710,category_medicamentos_sistema-sanguineo.html,text/html; charset=utf-8
https://cofar.cl/category/medicamentos/tiroides,200,https://cofar.cl/category/medicamentos/tiroides,,309595,category_medicamentos_tiroides.html,text/html; charset=utf-8
https://cofar.cl/category/medicamentos/vih,200,https://cofar.cl/category/medicamentos/vih,,309573,category_medicamentos_vih.html,text/html; charset=utf-8
https://cofar.cl/category/medicamentos/vitaminas,200,https://cofar.cl/category/medicamentos/vitaminas,,309369,category_medicamentos_vitaminas.html,text/html; charset=utf-8
https://cofar.cl/category/medicamentos/refrigerados,200,https://cofar.cl/category/medicamentos/refrigerados,,309399,category_medicamentos_refrigerados.html,text/html; charset=utf-8
https://cofar.cl/category/medicamentos/receta-cheque---solo-compra-presencial,200,https://cofar.cl/category/medicamentos/receta-cheque---solo-compra-presencial,,309968,category_medicamentos_receta-cheque---solo-compra-presencial.html,text/html; charset=utf-8
https://cofar.cl/category/medicamentos/descuento-mi-cofar,200,https://cofar.cl/category/medicamentos/descuento-mi-cofar,,309715,category_medicamentos_descuento-mi-cofar.html,text/html; charset=utf-8
https://cofar.cl/category/medicamentos/descuentos-progresivos,200,https://cofar.cl/category/medicamentos/descuentos-progresivos,,309778,category_medicamentos_descuentos-progresivos.html,text/html; charset=utf-8
https://cofar.cl/category/medicamentos/seguro-complementario,200,https://cofar.cl/category/medicamentos/seguro-complementario,,309502,category_medicamentos_seguro-complementario.html,text/html; charset=utf-8
https://cofar.cl/category/medicamentos/especial-fertilidad,200,https://cofar.cl/category/medicamentos/especial-fertilidad,,309482,category_medicamentos_especial-fertilidad.html,text/html; charset=utf-8
https://cofar.cl/category/medicamentos/especial-control-de-peso,200,https://cofar.cl/category/medicamentos/especial-control-de-peso,,309532,category_medicamentos_especial-control-de-peso.html,text/html; charset=utf-8
https://cofar.cl/category/dermocosmetico,200,https://cofar.cl/category/dermocosmetico,,264995,category_dermocosmetico.html,text/html; charset=utf-8
https://cofar.cl/category/dermocosmetico/capilar,200,https://cofar.cl/category/dermocosmetico/capilar,,265818,category_dermocosmetico_capilar.html,text/html; charset=utf-8
https://cofar.cl/category/dermocosmetico/cuerpo,200,https://cofar.cl/category/dermocosmetico/cuerpo,,265808,category_dermocosmetico_cuerpo.html,text/html; charset=utf-8
https://cofar.cl/category/dermocosmetico/proteccion-solar,200,https://cofar.cl/category/dermocosmetico/proteccion-solar,,265913,category_dermocosmetico_proteccion-solar.html,text/html; charset=utf-8
https://cofar.cl/category/dermocosmetico/rostro,200,https://cofar.cl/category/dermocosmetico/rostro,,268533,category_dermocosmetico_rostro.html,text/html; charset=utf-8
https://cofar.cl/category/dermocosmetico/rostro/contorno-de-ojos,200,https://cofar.cl/category/dermocosmetico/rostro/contorno-de-ojos,,268924,category_dermocosmetico_rostro_contorno-de-ojos.html,text/html; charset=utf-8
https://cofar.cl/category/dermocosmetico/rostro/hidratacion,200,https://cofar.cl/category/dermocosmetico/rostro/hidratacion,,268879,category_dermocosmetico_rostro_hidratacion.html,text/html; charset=utf-8
https://cofar.cl/category/dermocosmetico/rostro/serum,200,https://cofar.cl/category/dermocosmetico/rostro/serum,,268814,category_dermocosmetico_rostro_serum.html,text/html; charset=utf-8
https://cofar.cl/category/dermocosmetico/rostro/limpieza-facial,200,https://cofar.cl/category/dermocosmetico/rostro/limpieza-facial,,268914,category_dermocosmetico_rostro_limpieza-facial.html,text/html; charset=utf-8
https://cofar.cl/category/dermocosmetico/rostro/tratamientos,200,https://cofar.cl/category/dermocosmetico/rostro/tratamientos,,268884,category_dermocosmetico_rostro_tratamientos.html,text/html; charset=utf-8
https://cofar.cl/category/vitaminas-y-suplementos,200,https://cofar.cl/category/vitaminas-y-suplementos,,273408,category_vitaminas-y-suplementos.html,text/html; charset=utf-8
https://cofar.cl/category/vitaminas-y-suplementos/vitamina,200,https://cofar.cl/category/vitaminas-y-suplementos/vitamina,,277429,category_vitaminas-y-suplementos_vitamina.html,text/html; charset=utf-8
https://cofar.cl/category/vitaminas-y-suplementos/vitamina/multivitaminicos,200,https://cofar.cl/category/vitaminas-y-suplementos/vitamina/multivitaminicos,,278104,category_vitaminas-y-suplementos_vitamina_multivitaminicos.html,text/html; charset=utf-8
https://cofar.cl/category/vitaminas-y-suplementos/vitamina/vitamina-c,200,https://cofar.cl/category/vitaminas-y-suplementos/vitamina/vitamina-c,,278039,category_vitaminas-y-suplementos_vitamina_vitamina-c.html,text/html; charset=utf-8
https://cofar.cl/category/vitaminas-y-suplementos/vitamina/vitamina-d,200,https://cofar.cl/category/vitaminas-y-suplementos/vitamina/vitamina-d,,278039,category_vitaminas-y-suplementos_vitamina_vitamina-d.html,text/html; charset=utf-8
https://cofar.cl/category/vitaminas-y-suplementos/vitamina/complejo-b,200,https://cofar.cl/category/vitaminas-y-suplementos/vitamina/complejo-b,,278039,category_vitaminas-y-suplementos_vitamina_complejo-b.html,text/html; charset=utf-8
https://cofar.cl/category/vitaminas-y-suplementos/vitamina/vitamina-e,200,https://cofar.cl/category/vitaminas-y-suplementos/vitamina/vitamina-e,,278039,category_vitaminas-y-suplementos_vitamina_vitamina-e.html,text/html; charset=utf-8
https://cofar.cl/category/vitaminas-y-suplementos/vitamina/acido-folico,200,https://cofar.cl/category/vitaminas-y-suplementos/vitamina/acido-folico,,278069,category_vitaminas-y-suplementos_vitamina_acido-folico.html,text/html; charset=utf-8
https://cofar.cl/category/vitaminas-y-suplementos/descuentos-progresivos-vitaminas-y-suplementos,200,https://cofar.cl/category/vitaminas-y-suplementos/descuentos-progresivos-vitaminas-y-suplementos,,274311,category_vitaminas-y-suplementos_descuentos-progresivos-vitaminas-y-suplementos.html,text/html; charset=utf-8
